_time,bytes,host
1407685716,37,BLAH0
1407685956,37,BLAH0
1407686196,37,BLAH0
1407686436,37,BLAH0
1407686676,37,BLAH0
1407686916,37,BLAH0
1407687156,37,BLAH0
1407687396,37,BLAH0
1407687636,37,BLAH0
1407687876,37,BLAH0
1407688116,37,BLAH0
1407688356,37,BLAH0
1407688596,37,BLAH0
1407688836,37,BLAH0
1407689076,37,BLAH0
1407689316,37,BLAH0
1407689556,37,BLAH0
1407689796,37,BLAH0
1407690036,37,BLAH0
1407690276,37,BLAH0
1407690516,37,BLAH0
1407690756,37,BLAH0
1407690996,37,BLAH0
1407691236,37,BLAH0
1407691476,37,BLAH0
1407691716,37,BLAH0
1407691956,37,BLAH0
1407692196,37,BLAH0
1407692436,37,BLAH0
1407692676,37,BLAH0
1407692916,37,BLAH0
1407693156,37,BLAH0
1407693396,37,BLAH0
1407693636,37,BLAH0
1407693876,37,BLAH0
1407694116,37,BLAH0
1407694356,37,BLAH0
1407694596,37,BLAH0
1407694836,37,BLAH0
1407695076,37,BLAH0
1407695316,37,BLAH0
1407695556,37,BLAH0
1407695796,37,BLAH0
1407696036,37,BLAH0
1407696276,37,BLAH0
1407696516,37,BLAH0
1407696756,37,BLAH0
1407696996,37,BLAH0
1407697236,37,BLAH0
1407697476,37,BLAH0
1407697716,37,BLAH0
1407697956,37,BLAH0
1407698196,37,BLAH0
1407698436,37,BLAH0
1407698676,37,BLAH0
1407698916,37,BLAH0
1407699156,37,BLAH0
1407699396,37,BLAH0
1407699636,37,BLAH0
1407699876,37,BLAH0
1407700116,37,BLAH0
1407700356,37,BLAH0
1407700596,37,BLAH0
1407700836,37,BLAH0
1407701076,37,BLAH0
1407701316,37,BLAH0
1407701556,37,BLAH0
1407701796,37,BLAH0
1407702036,37,BLAH0
1407702276,37,BLAH0
1407702516,37,BLAH0
1407702756,37,BLAH0
1407702996,37,BLAH0
1407703236,37,BLAH0
1407703476,37,BLAH0
1407703716,37,BLAH0
1407703956,37,BLAH0
1407704196,37,BLAH0
1407704436,37,BLAH0
1407704676,37,BLAH0
1407704916,37,BLAH0
1407705156,37,BLAH0
1407705396,37,BLAH0
1407705636,37,BLAH0
1407705876,37,BLAH0
1407706116,37,BLAH0
1407706356,37,BLAH0
1407706596,37,BLAH0
1407706836,37,BLAH0
1407707076,37,BLAH0
1407707316,37,BLAH0
1407707556,37,BLAH0
1407707796,37,BLAH0
1407708036,37,BLAH0
1407708276,37,BLAH0
1407708516,37,BLAH0
1407708756,37,BLAH0
1407708996,37,BLAH0
1407709236,37,BLAH0
1407709476,37,BLAH0
1407709716,37,BLAH0
1407709956,37,BLAH0
1407710196,37,BLAH0
1407710436,37,BLAH0
1407710676,37,BLAH0
1407710916,37,BLAH0
1407711156,37,BLAH0
1407711396,37,BLAH0
1407711636,37,BLAH0
1407711876,37,BLAH0
1407712116,37,BLAH0
1407712356,37,BLAH0
1407712596,37,BLAH0
1407712836,37,BLAH0
1407713076,37,BLAH0
1407713316,37,BLAH0
1407713556,37,BLAH0
1407713796,37,BLAH0
1407714036,37,BLAH0
1407714276,37,BLAH0
1407714516,37,BLAH0
1407714756,37,BLAH0
1407714996,37,BLAH0
1407715236,37,BLAH0
1407715476,37,BLAH0
1407715716,37,BLAH0
1407715956,37,BLAH0
1407716196,37,BLAH0
1407716436,37,BLAH0
1407716676,37,BLAH0
1407716916,37,BLAH0
1407717156,37,BLAH0
1407717396,37,BLAH0
1407717636,37,BLAH0
1407717876,37,BLAH0
1407718116,37,BLAH0
1407718356,37,BLAH0
1407718596,37,BLAH0
1407718836,37,BLAH0
1407719076,37,BLAH0
1407719316,37,BLAH0
1407719556,37,BLAH0
1407719796,37,BLAH0
1407720036,37,BLAH0
1407720276,37,BLAH0
1407720516,37,BLAH0
1407720756,37,BLAH0
1407720996,37,BLAH0
1407721236,37,BLAH0
1407721476,37,BLAH0
1407721716,37,BLAH0
1407721956,37,BLAH0
1407722196,37,BLAH0
1407722436,37,BLAH0
1407722676,37,BLAH0
1407722916,37,BLAH0
1407723156,37,BLAH0
1407723396,37,BLAH0
1407723636,37,BLAH0
1407723876,37,BLAH0
1407724116,37,BLAH0
1407724356,37,BLAH0
1407724596,37,BLAH0
1407724836,37,BLAH0
1407725076,37,BLAH0
1407725316,37,BLAH0
1407725556,37,BLAH0
1407725796,37,BLAH0
1407726036,37,BLAH0
1407726276,37,BLAH0
1407726516,37,BLAH0
1407726756,37,BLAH0
1407726996,37,BLAH0
1407727236,37,BLAH0
1407727476,37,BLAH0
1407727716,37,BLAH0
1407727956,37,BLAH0
1407728196,37,BLAH0
1407728436,37,BLAH0
1407728676,37,BLAH0
1407728916,37,BLAH0
1407729156,37,BLAH0
1407729396,37,BLAH0
1407729636,37,BLAH0
1407729876,37,BLAH0
1407730116,37,BLAH0
1407730356,37,BLAH0
1407730596,37,BLAH0
1407730836,37,BLAH0
1407731076,37,BLAH0
1407731316,37,BLAH0
1407731556,37,BLAH0
1407731796,37,BLAH0
1407732036,37,BLAH0
1407732276,37,BLAH0
1407732291,20,INF0
1407732516,37,BLAH0
1407732756,37,BLAH0
1407732996,37,BLAH0
1407733236,37,BLAH0
1407733476,37,BLAH0
1407733716,37,BLAH0
1407733956,37,BLAH0
1407734196,37,BLAH0
1407734436,37,BLAH0
1407734676,37,BLAH0
1407734916,37,BLAH0
1407735156,37,BLAH0
1407735396,37,BLAH0
1407735636,37,BLAH0
1407735876,37,BLAH0
1407736116,37,BLAH0
1407736356,37,BLAH0
1407736596,37,BLAH0
1407736836,37,BLAH0
1407737076,37,BLAH0
1407737316,37,BLAH0
1407737556,37,BLAH0
1407737796,37,BLAH0
1407738036,37,BLAH0
1407738276,37,BLAH0
1407738516,37,BLAH0
1407738756,37,BLAH0
1407738996,37,BLAH0
1407739236,37,BLAH0
1407739476,37,BLAH0
1407739716,37,BLAH0
1407739956,37,BLAH0
1407740196,37,BLAH0
1407740436,37,BLAH0
1407740676,37,BLAH0
1407740916,37,BLAH0
1407741156,37,BLAH0
1407741396,37,BLAH0
1407741636,37,BLAH0
1407741876,37,BLAH0
1407742116,37,BLAH0
1407742356,37,BLAH0
1407742596,37,BLAH0
1407742836,37,BLAH0
1407743076,37,BLAH0
1407743316,37,BLAH0
1407743556,37,BLAH0
1407743796,37,BLAH0
1407744036,37,BLAH0
1407744276,37,BLAH0
1407744516,37,BLAH0
1407744756,37,BLAH0
1407744996,37,BLAH0
1407745236,37,BLAH0
1407745476,37,BLAH0
1407745716,37,BLAH0
1407745956,37,BLAH0
1407746196,37,BLAH0
1407746436,37,BLAH0
1407746676,37,BLAH0
1407746916,37,BLAH0
1407747156,37,BLAH0
1407747396,37,BLAH0
1407747636,37,BLAH0
1407747876,37,BLAH0
1407748116,37,BLAH0
1407748356,37,BLAH0
1407748596,37,BLAH0
1407748836,37,BLAH0
1407749076,37,BLAH0
1407749316,37,BLAH0
1407749556,37,BLAH0
1407749796,37,BLAH0
1407750036,37,BLAH0
1407750276,37,BLAH0
1407750516,37,BLAH0
1407750756,37,BLAH0
1407750996,37,BLAH0
1407751236,37,BLAH0
1407751476,37,BLAH0
1407751716,37,BLAH0
1407751956,37,BLAH0
1407752196,37,BLAH0
1407752436,37,BLAH0
1407752676,37,BLAH0
1407752916,37,BLAH0
1407753156,37,BLAH0
1407753396,37,BLAH0
1407753636,37,BLAH0
1407753876,37,BLAH0
1407754116,37,BLAH0
1407754356,37,BLAH0
1407754596,37,BLAH0
1407754836,37,BLAH0
1407755076,37,BLAH0
1407755316,37,BLAH0
1407755556,37,BLAH0
1407755796,37,BLAH0
1407756036,37,BLAH0
1407756276,37,BLAH0
1407756516,37,BLAH0
1407756756,37,BLAH0
1407756996,37,BLAH0
1407757236,37,BLAH0
1407757476,37,BLAH0
1407757716,37,BLAH0
1407757956,37,BLAH0
1407758196,37,BLAH0
1407758436,37,BLAH0
1407758676,37,BLAH0
1407758916,37,BLAH0
1407759156,37,BLAH0
1407759396,37,BLAH0
1407759636,37,BLAH0
1407759876,37,BLAH0
1407760116,37,BLAH0
1407760356,37,BLAH0
1407760596,37,BLAH0
1407760836,37,BLAH0
1407761076,37,BLAH0
1407761316,37,BLAH0
1407761556,37,BLAH0
1407761796,37,BLAH0
1407762036,37,BLAH0
1407762276,37,BLAH0
1407762516,37,BLAH0
1407762756,37,BLAH0
1407762996,37,BLAH0
1407763236,37,BLAH0
1407763476,37,BLAH0
1407763716,37,BLAH0
1407763956,37,BLAH0
1407764196,37,BLAH0
1407764436,37,BLAH0
1407764676,37,BLAH0
1407764916,37,BLAH0
1407765156,37,BLAH0
1407765396,37,BLAH0
1407765636,37,BLAH0
1407765876,37,BLAH0
1407766116,37,BLAH0
1407766356,37,BLAH0
1407766596,37,BLAH0
1407766836,37,BLAH0
1407767076,37,BLAH0
1407767316,37,BLAH0
1407767556,37,BLAH0
1407767796,37,BLAH0
1407768036,37,BLAH0
1407768276,37,BLAH0
1407768516,37,BLAH0
1407768756,37,BLAH0
1407768996,37,BLAH0
1407769236,37,BLAH0
1407769476,37,BLAH0
1407769716,37,BLAH0
1407769956,37,BLAH0
1407770196,37,BLAH0
1407770436,37,BLAH0
1407770676,37,BLAH0
1407770916,37,BLAH0
1407771156,37,BLAH0
1407771396,37,BLAH0
1407771636,37,BLAH0
1407771876,37,BLAH0
1407772116,37,BLAH0
1407772356,37,BLAH0
1407772596,37,BLAH0
1407772836,37,BLAH0
1407773076,37,BLAH0
1407773316,37,BLAH0
1407773556,37,BLAH0
1407773796,37,BLAH0
1407774036,37,BLAH0
1407774276,37,BLAH0
1407774516,37,BLAH0
1407774756,37,BLAH0
1407774996,37,BLAH0
1407775236,37,BLAH0
1407775476,37,BLAH0
1407775716,37,BLAH0
1407775956,37,BLAH0
1407776196,37,BLAH0
1407776436,37,BLAH0
1407776676,37,BLAH0
1407776916,37,BLAH0
1407777156,37,BLAH0
1407777396,37,BLAH0
1407777636,37,BLAH0
1407777876,37,BLAH0
1407778116,37,BLAH0
1407778356,37,BLAH0
1407778596,37,BLAH0
1407778836,37,BLAH0
1407779076,37,BLAH0
1407779316,37,BLAH0
1407779556,37,BLAH0
1407779796,37,BLAH0
1407780036,37,BLAH0
1407780276,37,BLAH0
1407780516,37,BLAH0
1407780756,37,BLAH0
1407780996,37,BLAH0
1407781236,37,BLAH0
1407781476,37,BLAH0
1407781716,37,BLAH0
1407781956,37,BLAH0
1407782196,37,BLAH0
1407782436,37,BLAH0
1407782676,37,BLAH0
1407782916,37,BLAH0
1407783156,37,BLAH0
1407783396,37,BLAH0
1407783636,37,BLAH0
1407783876,37,BLAH0
1407784116,37,BLAH0
1407784356,37,BLAH0
1407784596,37,BLAH0
1407784836,37,BLAH0
1407785076,37,BLAH0
1407785316,37,BLAH0
1407785556,37,BLAH0
1407785796,37,BLAH0
1407786036,37,BLAH0
1407786276,37,BLAH0
1407786516,37,BLAH0
1407786756,37,BLAH0
1407786836,20,INF0
1407786996,37,BLAH0
1407787236,37,BLAH0
1407787476,37,BLAH0
1407787716,37,BLAH0
1407787956,37,BLAH0
1407788196,37,BLAH0
1407788436,37,BLAH0
1407788676,37,BLAH0
1407788916,37,BLAH0
1407789156,37,BLAH0
1407789396,37,BLAH0
1407789636,37,BLAH0
1407789876,37,BLAH0
1407790116,37,BLAH0
1407790356,37,BLAH0
1407790596,37,BLAH0
1407790836,37,BLAH0
1407791076,37,BLAH0
1407791316,37,BLAH0
1407791556,37,BLAH0
1407791796,37,BLAH0
1407792036,37,BLAH0
1407792276,37,BLAH0
1407792516,37,BLAH0
1407792756,37,BLAH0
1407792996,37,BLAH0
1407793236,37,BLAH0
1407793476,37,BLAH0
1407793716,37,BLAH0
1407793956,37,BLAH0
1407794196,37,BLAH0
1407794436,37,BLAH0
1407794676,37,BLAH0
1407794916,37,BLAH0
1407795156,37,BLAH0
1407795396,37,BLAH0
1407795636,37,BLAH0
1407795876,37,BLAH0
1407796116,37,BLAH0
1407796356,37,BLAH0
1407796596,37,BLAH0
1407796836,37,BLAH0
1407797076,37,BLAH0
1407797316,37,BLAH0
1407797556,37,BLAH0
1407797796,37,BLAH0
1407798036,37,BLAH0
1407798276,37,BLAH0
1407798516,37,BLAH0
1407798756,37,BLAH0
1407798996,37,BLAH0
1407799236,37,BLAH0
1407799476,37,BLAH0
1407799716,37,BLAH0
1407799956,37,BLAH0
1407800196,37,BLAH0
1407800436,37,BLAH0
1407800676,37,BLAH0
1407800916,37,BLAH0
1407801156,37,BLAH0
1407801396,37,BLAH0
1407801636,37,BLAH0
1407801876,37,BLAH0
1407802116,37,BLAH0
1407802356,37,BLAH0
1407802596,37,BLAH0
1407802836,37,BLAH0
1407803076,37,BLAH0
1407803316,37,BLAH0
1407803556,37,BLAH0
1407803796,37,BLAH0
1407804036,37,BLAH0
1407804276,37,BLAH0
1407804516,37,BLAH0
1407804756,37,BLAH0
1407804996,37,BLAH0
1407805236,37,BLAH0
1407805476,37,BLAH0
1407805716,37,BLAH0
1407805956,37,BLAH0
1407806196,37,BLAH0
1407806436,37,BLAH0
1407806676,37,BLAH0
1407806916,37,BLAH0
1407807156,37,BLAH0
1407807396,37,BLAH0
1407807636,37,BLAH0
1407807876,37,BLAH0
1407808116,37,BLAH0
1407808356,37,BLAH0
1407808596,37,BLAH0
1407808836,37,BLAH0
1407809076,37,BLAH0
1407809316,37,BLAH0
1407809556,37,BLAH0
1407809796,37,BLAH0
1407810036,37,BLAH0
1407810276,37,BLAH0
1407810516,37,BLAH0
1407810756,37,BLAH0
1407810996,37,BLAH0
1407811236,37,BLAH0
1407811476,37,BLAH0
1407811716,37,BLAH0
1407811956,37,BLAH0
1407812196,37,BLAH0
1407812436,37,BLAH0
1407812676,37,BLAH0
1407812916,37,BLAH0
1407813156,37,BLAH0
1407813396,37,BLAH0
1407813636,37,BLAH0
1407813876,37,BLAH0
1407814116,37,BLAH0
1407814356,37,BLAH0
1407814596,37,BLAH0
1407814836,37,BLAH0
1407815076,37,BLAH0
1407815316,37,BLAH0
1407815556,37,BLAH0
1407815796,37,BLAH0
1407816036,37,BLAH0
1407816276,37,BLAH0
1407816516,37,BLAH0
1407816756,37,BLAH0
1407816996,37,BLAH0
1407817236,37,BLAH0
1407817476,37,BLAH0
1407817716,37,BLAH0
1407817956,37,BLAH0
1407818196,37,BLAH0
1407818436,37,BLAH0
1407818676,37,BLAH0
1407818916,37,BLAH0
1407819156,37,BLAH0
1407819396,37,BLAH0
1407819636,37,BLAH0
1407819876,37,BLAH0
1407820116,37,BLAH0
1407820356,37,BLAH0
1407820596,37,BLAH0
1407820836,37,BLAH0
1407821076,37,BLAH0
1407821316,37,BLAH0
1407821556,37,BLAH0
1407821796,37,BLAH0
1407822036,37,BLAH0
1407822276,37,BLAH0
1407822516,37,BLAH0
1407822756,37,BLAH0
1407822996,37,BLAH0
1407823236,37,BLAH0
1407823476,37,BLAH0
1407823716,37,BLAH0
1407823956,37,BLAH0
1407824196,37,BLAH0
1407824436,37,BLAH0
1407824676,37,BLAH0
1407824916,37,BLAH0
1407825156,37,BLAH0
1407825396,37,BLAH0
1407825636,37,BLAH0
1407825876,37,BLAH0
1407826116,37,BLAH0
1407826356,37,BLAH0
1407826596,37,BLAH0
1407826836,37,BLAH0
1407827076,37,BLAH0
1407827316,37,BLAH0
1407827556,37,BLAH0
1407827796,37,BLAH0
1407828036,37,BLAH0
1407828276,37,BLAH0
1407828516,37,BLAH0
1407828756,37,BLAH0
1407828996,37,BLAH0
1407829236,37,BLAH0
1407829476,37,BLAH0
1407829716,37,BLAH0
1407829956,37,BLAH0
1407830196,37,BLAH0
1407830436,37,BLAH0
1407830676,37,BLAH0
1407830916,37,BLAH0
1407831156,37,BLAH0
1407831396,37,BLAH0
1407831636,37,BLAH0
1407831876,37,BLAH0
1407832116,37,BLAH0
1407832356,37,BLAH0
1407832596,37,BLAH0
1407832836,37,BLAH0
1407833076,37,BLAH0
1407833316,37,BLAH0
1407833556,37,BLAH0
1407833796,37,BLAH0
1407834036,37,BLAH0
1407834276,37,BLAH0
1407834516,37,BLAH0
1407834756,37,BLAH0
1407834996,37,BLAH0
1407835236,37,BLAH0
1407835476,37,BLAH0
1407835716,37,BLAH0
1407835956,37,BLAH0
1407836196,37,BLAH0
1407836436,37,BLAH0
1407836676,37,BLAH0
1407836916,37,BLAH0
1407837156,37,BLAH0
1407837396,37,BLAH0
1407837636,37,BLAH0
1407837876,37,BLAH0
1407838116,37,BLAH0
1407838356,37,BLAH0
1407838596,37,BLAH0
1407838836,37,BLAH0
1407839076,37,BLAH0
1407839316,37,BLAH0
1407839556,37,BLAH0
1407839796,37,BLAH0
1407840036,37,BLAH0
1407840276,37,BLAH0
1407840516,37,BLAH0
1407840756,37,BLAH0
1407840996,37,BLAH0
1407841236,37,BLAH0
1407841381,20,INF0
1407841476,37,BLAH0
1407841716,37,BLAH0
1407841956,37,BLAH0
1407842196,37,BLAH0
1407842436,37,BLAH0
1407842676,37,BLAH0
1407842916,37,BLAH0
1407843156,37,BLAH0
1407843396,37,BLAH0
1407843636,37,BLAH0
1407843876,37,BLAH0
1407844116,37,BLAH0
1407844356,37,BLAH0
1407844596,37,BLAH0
1407844836,37,BLAH0
1407845076,37,BLAH0
1407845316,37,BLAH0
1407845556,37,BLAH0
1407845796,37,BLAH0
1407846036,37,BLAH0
1407846276,37,BLAH0
1407846516,37,BLAH0
1407846756,37,BLAH0
1407846996,37,BLAH0
1407847236,37,BLAH0
1407847476,37,BLAH0
1407847716,37,BLAH0
1407847956,37,BLAH0
1407848196,37,BLAH0
1407848436,37,BLAH0
1407848676,37,BLAH0
1407848916,37,BLAH0
1407849156,37,BLAH0
1407849396,37,BLAH0
1407849636,37,BLAH0
1407849876,37,BLAH0
1407850116,37,BLAH0
1407850356,37,BLAH0
1407850596,37,BLAH0
1407850836,37,BLAH0
1407851076,37,BLAH0
1407851316,37,BLAH0
1407851556,37,BLAH0
1407851796,37,BLAH0
1407852036,37,BLAH0
1407852276,37,BLAH0
1407852516,37,BLAH0
1407852756,37,BLAH0
1407852996,37,BLAH0
1407853236,37,BLAH0
1407853476,37,BLAH0
1407853716,37,BLAH0
1407853956,37,BLAH0
1407854196,37,BLAH0
1407854436,37,BLAH0
1407854676,37,BLAH0
1407854916,37,BLAH0
1407855156,37,BLAH0
1407855396,37,BLAH0
1407855636,37,BLAH0
1407855876,37,BLAH0
1407856116,37,BLAH0
1407856356,37,BLAH0
1407856596,37,BLAH0
1407856836,37,BLAH0
1407857076,37,BLAH0
1407857316,37,BLAH0
1407857556,37,BLAH0
1407857796,37,BLAH0
1407858036,37,BLAH0
1407858276,37,BLAH0
1407858516,37,BLAH0
1407858756,37,BLAH0
1407858996,37,BLAH0
1407859236,37,BLAH0
1407859476,37,BLAH0
1407859716,37,BLAH0
1407859956,37,BLAH0
1407860196,37,BLAH0
1407860436,37,BLAH0
1407860676,37,BLAH0
1407860916,37,BLAH0
1407861156,37,BLAH0
1407861396,37,BLAH0
1407861636,37,BLAH0
1407861876,37,BLAH0
1407862116,37,BLAH0
1407862356,37,BLAH0
1407862596,37,BLAH0
1407862836,37,BLAH0
1407863076,37,BLAH0
1407863316,37,BLAH0
1407863556,37,BLAH0
1407863796,37,BLAH0
1407864036,37,BLAH0
1407864276,37,BLAH0
1407864516,37,BLAH0
1407864756,37,BLAH0
1407864996,37,BLAH0
1407865236,37,BLAH0
1407865476,37,BLAH0
1407865716,37,BLAH0
1407865956,37,BLAH0
1407866196,37,BLAH0
1407866436,37,BLAH0
1407866676,37,BLAH0
1407866916,37,BLAH0
1407867156,37,BLAH0
1407867396,37,BLAH0
1407867636,37,BLAH0
1407867876,37,BLAH0
1407868116,37,BLAH0
1407868356,37,BLAH0
1407868596,37,BLAH0
1407868836,37,BLAH0
1407869076,37,BLAH0
1407869316,37,BLAH0
1407869556,37,BLAH0
1407869796,37,BLAH0
1407870036,37,BLAH0
1407870276,37,BLAH0
1407870516,37,BLAH0
1407870756,37,BLAH0
1407870996,37,BLAH0
1407871236,37,BLAH0
1407871476,37,BLAH0
1407871716,37,BLAH0
1407871956,37,BLAH0
1407872196,37,BLAH0
1407872436,37,BLAH0
1407872676,37,BLAH0
1407872916,37,BLAH0
1407873156,37,BLAH0
1407873396,37,BLAH0
1407873636,37,BLAH0
1407873876,37,BLAH0
1407874116,37,BLAH0
1407874356,37,BLAH0
1407874596,37,BLAH0
1407874836,37,BLAH0
1407875076,37,BLAH0
1407875316,37,BLAH0
1407875556,37,BLAH0
1407875796,37,BLAH0
1407876036,37,BLAH0
1407876276,37,BLAH0
1407876516,37,BLAH0
1407876756,37,BLAH0
1407876996,37,BLAH0
1407877236,37,BLAH0
1407877476,37,BLAH0
1407877716,37,BLAH0
1407877956,37,BLAH0
1407878196,37,BLAH0
1407878436,37,BLAH0
1407878676,37,BLAH0
1407878916,37,BLAH0
1407879156,37,BLAH0
1407879396,37,BLAH0
1407879636,37,BLAH0
1407879876,37,BLAH0
1407880116,37,BLAH0
1407880356,37,BLAH0
1407880596,37,BLAH0
1407880836,37,BLAH0
1407881076,37,BLAH0
1407881316,37,BLAH0
1407881556,37,BLAH0
1407881796,37,BLAH0
1407882036,37,BLAH0
1407882276,37,BLAH0
1407882516,37,BLAH0
1407882756,37,BLAH0
1407882996,37,BLAH0
1407883236,37,BLAH0
1407883476,37,BLAH0
1407883716,37,BLAH0
1407883956,37,BLAH0
1407884196,37,BLAH0
1407884436,37,BLAH0
1407884676,37,BLAH0
1407884916,37,BLAH0
1407885156,37,BLAH0
1407885396,37,BLAH0
1407885636,37,BLAH0
1407885876,37,BLAH0
1407886116,37,BLAH0
1407886356,37,BLAH0
1407886596,37,BLAH0
1407886836,37,BLAH0
1407887076,37,BLAH0
1407887316,37,BLAH0
1407887556,37,BLAH0
1407887796,37,BLAH0
1407888036,37,BLAH0
1407888276,37,BLAH0
1407888516,37,BLAH0
1407888756,37,BLAH0
1407888996,37,BLAH0
1407889236,37,BLAH0
1407889476,37,BLAH0
1407889716,37,BLAH0
1407889956,37,BLAH0
1407890196,37,BLAH0
1407890436,37,BLAH0
1407890676,37,BLAH0
1407890916,37,BLAH0
1407891156,37,BLAH0
1407891396,37,BLAH0
1407891636,37,BLAH0
1407891876,37,BLAH0
1407892116,37,BLAH0
1407892356,37,BLAH0
1407892596,37,BLAH0
1407892836,37,BLAH0
1407893076,37,BLAH0
1407893316,37,BLAH0
1407893556,37,BLAH0
1407893796,37,BLAH0
1407894036,37,BLAH0
1407894276,37,BLAH0
1407894516,37,BLAH0
1407894756,37,BLAH0
1407894996,37,BLAH0
1407895236,37,BLAH0
1407895476,37,BLAH0
1407895716,37,BLAH0
1407895926,20,INF0
1407895956,37,BLAH0
1407896196,37,BLAH0
1407896436,37,BLAH0
1407896676,37,BLAH0
1407896916,37,BLAH0
1407897156,37,BLAH0
1407897396,37,BLAH0
1407897636,37,BLAH0
1407897876,37,BLAH0
1407898116,37,BLAH0
1407898356,37,BLAH0
1407898596,37,BLAH0
1407898836,37,BLAH0
1407899076,37,BLAH0
1407899316,37,BLAH0
1407899556,37,BLAH0
1407899796,37,BLAH0
1407900036,37,BLAH0
1407900276,37,BLAH0
1407900516,37,BLAH0
1407900756,37,BLAH0
1407900996,37,BLAH0
1407901236,37,BLAH0
1407901476,37,BLAH0
1407901716,37,BLAH0
1407901956,37,BLAH0
1407902196,37,BLAH0
1407902436,37,BLAH0
1407902676,37,BLAH0
1407902916,37,BLAH0
1407903156,37,BLAH0
1407903396,37,BLAH0
1407903636,37,BLAH0
1407903876,37,BLAH0
1407904116,37,BLAH0
1407904356,37,BLAH0
1407904596,37,BLAH0
1407904836,37,BLAH0
1407905076,37,BLAH0
1407905316,37,BLAH0
1407905556,37,BLAH0
1407905796,37,BLAH0
1407906036,37,BLAH0
1407906276,37,BLAH0
1407906516,37,BLAH0
1407906756,37,BLAH0
1407906996,37,BLAH0
1407907236,37,BLAH0
1407907476,37,BLAH0
1407907716,37,BLAH0
1407907956,37,BLAH0
1407908196,37,BLAH0
1407908436,37,BLAH0
1407908676,37,BLAH0
1407908916,37,BLAH0
1407909156,37,BLAH0
1407909396,37,BLAH0
1407909636,37,BLAH0
1407909876,37,BLAH0
1407910116,37,BLAH0
1407910356,37,BLAH0
1407910596,37,BLAH0
1407910836,37,BLAH0
1407911076,37,BLAH0
1407911316,37,BLAH0
1407911556,37,BLAH0
1407911796,37,BLAH0
1407912036,37,BLAH0
1407912276,37,BLAH0
1407912516,37,BLAH0
1407912756,37,BLAH0
1407912996,37,BLAH0
1407913236,37,BLAH0
1407913476,37,BLAH0
1407913716,37,BLAH0
1407913956,37,BLAH0
1407914196,37,BLAH0
1407914436,37,BLAH0
1407914676,37,BLAH0
1407914916,37,BLAH0
1407915156,37,BLAH0
1407915396,37,BLAH0
1407915636,37,BLAH0
1407915876,37,BLAH0
1407916116,37,BLAH0
1407916356,37,BLAH0
1407916596,37,BLAH0
1407916836,37,BLAH0
1407917076,37,BLAH0
1407917316,37,BLAH0
1407917556,37,BLAH0
1407917796,37,BLAH0
1407918036,37,BLAH0
1407918276,37,BLAH0
1407918516,37,BLAH0
1407918756,37,BLAH0
1407918996,37,BLAH0
1407919236,37,BLAH0
1407919476,37,BLAH0
1407919716,37,BLAH0
1407919956,37,BLAH0
1407920196,37,BLAH0
1407920436,37,BLAH0
1407920676,37,BLAH0
1407920916,37,BLAH0
1407921156,37,BLAH0
1407921396,37,BLAH0
1407921636,37,BLAH0
1407921876,37,BLAH0
1407922116,37,BLAH0
1407922356,37,BLAH0
1407922596,37,BLAH0
1407922836,37,BLAH0
1407923076,37,BLAH0
1407923316,37,BLAH0
1407923556,37,BLAH0
1407923796,37,BLAH0
1407924036,37,BLAH0
1407924276,37,BLAH0
1407924516,37,BLAH0
1407924756,37,BLAH0
1407924996,37,BLAH0
1407925236,37,BLAH0
1407925476,37,BLAH0
1407925716,37,BLAH0
1407925956,37,BLAH0
1407926196,37,BLAH0
1407926436,37,BLAH0
1407926676,37,BLAH0
1407926916,37,BLAH0
1407927156,37,BLAH0
1407927396,37,BLAH0
1407927636,37,BLAH0
1407927876,37,BLAH0
1407928116,37,BLAH0
1407928356,37,BLAH0
1407928596,37,BLAH0
1407928836,37,BLAH0
1407929076,37,BLAH0
1407929316,37,BLAH0
1407929556,37,BLAH0
1407929796,37,BLAH0
1407930036,37,BLAH0
1407930276,37,BLAH0
1407930516,37,BLAH0
1407930756,37,BLAH0
1407930996,37,BLAH0
1407931236,37,BLAH0
1407931476,37,BLAH0
1407931716,37,BLAH0
1407931956,37,BLAH0
1407932196,37,BLAH0
1407932436,37,BLAH0
1407932676,37,BLAH0
1407932916,37,BLAH0
1407933156,37,BLAH0
1407933396,37,BLAH0
1407933636,37,BLAH0
1407933876,37,BLAH0
1407934116,37,BLAH0
1407934356,37,BLAH0
1407934596,37,BLAH0
1407934836,37,BLAH0
1407935076,37,BLAH0
1407935316,37,BLAH0
1407935556,37,BLAH0
1407935796,37,BLAH0
1407936036,37,BLAH0
1407936276,37,BLAH0
1407936516,37,BLAH0
1407936756,37,BLAH0
1407936996,37,BLAH0
1407937236,37,BLAH0
1407937476,37,BLAH0
1407937716,37,BLAH0
1407937956,37,BLAH0
1407938196,37,BLAH0
1407938436,37,BLAH0
1407938676,37,BLAH0
1407938916,37,BLAH0
1407939156,37,BLAH0
1407939396,37,BLAH0
1407939636,37,BLAH0
1407939876,37,BLAH0
1407940116,37,BLAH0
1407940356,37,BLAH0
1407940596,37,BLAH0
1407940836,37,BLAH0
1407941076,37,BLAH0
1407941316,37,BLAH0
1407941556,37,BLAH0
1407941796,37,BLAH0
1407942036,37,BLAH0
1407942276,37,BLAH0
1407942516,37,BLAH0
1407942756,37,BLAH0
