time,file,program,user
1420192909,a.txt,vlc,tanaka
1420207269,bb.thing,edlin,ezekiel
1420192828,s.t.u,emacs*nix,billy
1420207261,a.b.c,vlc,marcel
1420192922,p.q.r,edlin,ezekiel
1420200000,logger,emacs*nix,ezekiel
1420196436,b.txt,vim,billy
1420192843,b.txt,emacs*nix,billy
1420192804,p.q.r,win32notepad,ezekiel
1420207241,b.log,emacs*nix,marcel
1420207200,c.log,win32notepad,marcel
1420207260,v.w.x,win32notepad,marcel
1420192808,ee.thing,win32notepad,panthera
1420192802,gg.thing,vlc,tanaka
1420200005,bb.thing,edlin,ezekiel
1420207254,v.w.x,vim,tanaka
1420192837,c.log,edlin,tanaka
1420207206,a.b.c,win32notepad,marcel
1420192910,gg.thing,vlc,tanaka
1420196404,gefilterfish,vim,jereboam
1420192892,z.csv,win32notepad,ezekiel
1420207200,ee.thing,edlin,ezekiel
1420192846,s.t.u,vim,marcel
1420192868,j.k.l,vim,methuselah
1420196426,g.h.i,emacs*nix,jereboam
1420207258,filetext,edlin,tanaka
1420196400,reggol,emacs*nix,billy
1420207234,a.log,emacs*nix,marcel
1420200000,tlog1,win32notepad,tanaka
1420196402,y.csv,vlc,jereboam
1420192818,s.t.u,emacs*nix,billy
1420196437,filetext,win32notepad,jereboam
1420196456,p.q.r,win32notepad,billy
1420192820,logger,vim,marcel
1420196400,dd.thing,emacs*nix,ezekiel
1420200000,gefilterfish,vim,panthera
1420196406,filetext,edlin,jereboam
1420196459,filetext,edlin,marcel
1420200111,tlog1,win32notepad,tanaka
1420207322,a.log,vlc,ezekiel
1420196467,b.log,emacs*nix,jereboam
1420192911,l.m.o,vlc,tanaka
1420192800,varlog,vlc,tanaka
1420196471,a.log,win32notepad,jereboam
1420200039,v.w.x,vim,panthera
1420207200,gefilterfish,edlin,ezekiel
1420196411,j.k.l,win32notepad,billy
1420192912,j.k.l,win32notepad,marcel
1420207237,dd.thing,edlin,ezekiel
1420207238,l.m.o,vlc,ezekiel
1420200040,b.log,vim,billy
1420207308,ff.thing,win32notepad,marcel
1420207310,logger,vim,billy
1420192800,aa.thing,win32notepad,ezekiel
1420207212,x.csv,vlc,marcel
1420200060,x.csv,win32notepad,tanaka
1420196433,y.z.z,emacs*nix,jereboam
1420207208,b.log,win32notepad,marcel
1420196453,filetext,vim,jereboam
1420192800,ee.thing,edlin,tanaka
1420192858,a.txt,win32notepad,ezekiel
1420200026,l.m.o,vim,panthera
1420192824,d.e.f,vim,methuselah
1420196440,dd.thing,emacs*nix,jereboam
1420207208,ff.thing,vim,billy
1420192814,cc.thing,vim,methuselah
1420196481,p.q.r,edlin,marcel
1420207263,textfile,win32notepad,marcel
1420196400,reggol,win32notepad,panthera
1420207315,gg.thing,win32notepad,marcel
1420200055,bb.thing,vim,billy
1420200024,filetext,vim,billy
1420207211,z.csv,emacs*nix,marcel
1420207242,ee.thing,vim,billy
1420196400,a.txt,emacs*nix,ezekiel
1420196400,a.log,vlc,tanaka
1420196492,l.m.o,win32notepad,jereboam
1420200000,reggol,win32notepad,marcel
1420192880,hh.thing,edlin,ezekiel
1420207307,a.b.c,vlc,ezekiel
1420207274,c.log,edlin,tanaka
1420196523,a.log,vlc,ezekiel
1420196400,b.log,vlc,jereboam
1420192800,tlog1,win32notepad,marcel
1420192901,varlog,edlin,tanaka
1420192807,logger,win32notepad,panthera
1420196435,x.csv,edlin,methuselah
1420196506,y.z.z,emacs*nix,jereboam
1420196409,ff.thing,vim,tanaka
1420207219,x.csv,vlc,marcel
1420196411,y.z.z,vim,billy
1420192800,j.k.l,win32notepad,ezekiel
1420196400,l.m.o,vlc,tanaka
1420200052,y.z.z,edlin,billy
1420192850,aa.thing,vlc,jereboam
1420207219,y.z.z,emacs*nix,marcel
1420196446,y.csv,vlc,ezekiel
1420192844,aa.thing,win32notepad,ezekiel
1420192812,b.txt,emacs*nix,marcel
1420192817,aa.thing,vlc,jereboam
1420196420,s.t.u,emacs*nix,billy
1420192887,bb.thing,vim,marcel
1420196400,bb.thing,win32notepad,jereboam
1420196419,bb.thing,vlc,jereboam
1420207279,filetext,edlin,ezekiel
1420200032,v.w.x,win32notepad,jereboam
1420192870,a.txt,vim,marcel
1420196527,hh.thing,win32notepad,billy
1420200066,bb.thing,vlc,tanaka
1420192817,reggol,edlin,tanaka
1420200045,gefilterfish,vim,billy
1420192816,c.log,win32notepad,marcel
1420192826,varlog,edlin,ezekiel
1420192885,textfile,vim,marcel
1420200019,ff.thing,win32notepad,jereboam
1420192807,y.csv,vim,methuselah
1420207236,b.log,emacs*nix,marcel
1420192806,reggol,edlin,tanaka
1420192846,j.k.l,win32notepad,ezekiel
1420192846,ee.thing,edlin,tanaka
1420196418,y.csv,vim,billy
1420196524,b.txt,vlc,ezekiel
1420196400,d.e.f,vim,jereboam
1420200083,ee.thing,vim,billy
1420192800,p.q.r,vim,tanaka
1420207256,logger,win32notepad,marcel
1420207213,varlog,edlin,tanaka
1420196400,dd.thing,edlin,marcel
1420207243,tlog1,emacs*nix,marcel
1420200000,g.h.i,win32notepad,jereboam
1420207304,reggol,vlc,ezekiel
1420196441,l.m.o,win32notepad,jereboam
1420192818,bb.thing,vim,methuselah
1420196424,filetext,win32notepad,jereboam
1420192804,g.h.i,emacs*nix,billy
1420200000,v.w.x,vim,panthera
1420192854,j.k.l,emacs*nix,marcel
1420207301,c.txt,vlc,marcel
1420196421,textfile,edlin,marcel
1420192874,tlog1,edlin,tanaka
1420200002,ee.thing,win32notepad,marcel
1420200034,z.csv,vlc,tanaka
1420192823,cc.thing,win32notepad,ezekiel
1420196516,tlog1,vlc,ezekiel
1420200042,a.log,edlin,billy
1420192836,gg.thing,vlc,tanaka
1420196400,gefilterfish,emacs*nix,jereboam
1420192883,reggol,edlin,tanaka
1420207224,a.b.c,edlin,tanaka
1420207235,ff.thing,emacs*nix,marcel
1420196432,g.h.i,edlin,methuselah
1420192844,y.csv,vim,methuselah
1420192865,a.txt,vlc,tanaka
1420196408,dd.thing,emacs*nix,ezekiel
1420196531,gg.thing,win32notepad,billy
1420207261,logger,edlin,tanaka
1420192831,x.csv,win32notepad,marcel
1420196486,y.csv,vlc,ezekiel
1420192825,reggol,edlin,tanaka
1420200096,dd.thing,vim,panthera
1420192800,reggol,edlin,tanaka
1420196444,a.log,edlin,marcel
1420192864,gefilterfish,win32notepad,panthera
1420196420,c.txt,win32notepad,jereboam
1420196443,ff.thing,win32notepad,jereboam
1420207200,y.z.z,emacs*nix,marcel
1420207245,dd.thing,win32notepad,marcel
1420200015,bb.thing,vim,panthera
1420207284,b.txt,vlc,ezekiel
1420200078,b.log,edlin,ezekiel
1420200018,dd.thing,vim,panthera
1420192853,ff.thing,win32notepad,ezekiel
1420192826,logger,vim,marcel
1420200049,gefilterfish,edlin,ezekiel
1420192848,s.t.u,win32notepad,panthera
1420192815,gg.thing,vlc,tanaka
1420200043,tlog1,vim,billy
1420196419,v.w.x,vim,billy
1420192811,varlog,emacs*nix,billy
1420196418,b.txt,emacs*nix,billy
1420192821,logger,vim,marcel
1420196402,a.txt,vim,billy
1420207200,d.e.f,win32notepad,marcel
1420192800,bb.thing,edlin,panthera
1420192847,y.z.z,win32notepad,panthera
1420192911,dd.thing,vim,marcel
1420192826,dd.thing,vim,methuselah
1420207234,gefilterfish,edlin,ezekiel
1420192848,gefilterfish,edlin,tanaka
1420200024,c.log,edlin,ezekiel
1420207202,filetext,edlin,tanaka
1420207309,z.csv,win32notepad,marcel
1420192800,a.b.c,win32notepad,marcel
1420207209,a.txt,vim,tanaka
1420192851,b.txt,vlc,tanaka
1420200051,aa.thing,vim,panthera
1420192809,reggol,win32notepad,panthera
1420207277,a.b.c,win32notepad,marcel
1420192820,reggol,edlin,tanaka
1420207257,a.b.c,emacs*nix,marcel
1420200043,y.csv,win32notepad,tanaka
1420207244,filetext,vlc,marcel
1420207206,c.txt,vlc,marcel
1420192825,y.z.z,win32notepad,marcel
1420196446,p.q.r,win32notepad,billy
1420200113,a.log,vim,panthera
1420196400,d.e.f,edlin,marcel
1420192800,logger,edlin,tanaka
1420192823,logger,win32notepad,panthera
1420196437,ee.thing,vlc,billy
1420196474,dd.thing,edlin,marcel
1420207280,a.b.c,emacs*nix,marcel
1420196407,x.csv,vlc,ezekiel
1420196415,tlog1,vlc,jereboam
1420196452,filetext,win32notepad,jereboam
1420192825,tlog1,edlin,tanaka
1420192851,gefilterfish,win32notepad,panthera
1420192834,x.csv,emacs*nix,billy
1420196481,y.csv,win32notepad,jereboam
1420192811,gefilterfish,win32notepad,panthera
1420207260,ff.thing,vim,billy
1420192809,hh.thing,win32notepad,ezekiel
1420192800,c.txt,vlc,tanaka
1420196528,ee.thing,win32notepad,billy
1420207230,gg.thing,vlc,ezekiel
1420196413,ff.thing,edlin,jereboam
1420192833,y.z.z,vlc,tanaka
1420200008,ee.thing,vim,billy
1420192873,logger,win32notepad,panthera
1420196403,tlog1,vlc,ezekiel
1420192821,reggol,win32notepad,panthera
1420196400,d.e.f,win32notepad,jereboam
1420192869,d.e.f,vim,methuselah
1420196400,filetext,win32notepad,tanaka
1420200008,ff.thing,edlin,jereboam
1420196528,varlog,vlc,ezekiel
1420196400,logger,edlin,marcel
1420192805,varlog,emacs*nix,billy
1420196414,a.txt,vim,billy
1420196400,filetext,win32notepad,billy
1420192861,d.e.f,emacs*nix,marcel
1420192868,cc.thing,edlin,ezekiel
1420200000,ee.thing,vim,billy
1420192879,ff.thing,vlc,jereboam
1420200027,filetext,win32notepad,tanaka
1420196400,b.txt,vlc,ezekiel
1420207221,d.e.f,vim,tanaka
1420207232,aa.thing,vlc,marcel
1420200018,dd.thing,win32notepad,tanaka
1420200049,gg.thing,win32notepad,tanaka
1420196400,ee.thing,vlc,tanaka
1420196400,a.log,emacs*nix,billy
1420192849,a.b.c,win32notepad,marcel
1420200038,filetext,vim,billy
1420207289,gefilterfish,emacs*nix,marcel
1420192800,x.csv,vim,methuselah
1420200021,s.t.u,edlin,ezekiel
1420196512,y.csv,vlc,ezekiel
1420196445,ee.thing,edlin,marcel
1420192845,filetext,vlc,tanaka
1420200033,gefilterfish,vim,billy
1420196439,b.txt,win32notepad,billy
1420192828,gefilterfish,win32notepad,ezekiel
1420200018,a.txt,edlin,ezekiel
1420200000,s.t.u,emacs*nix,panthera
1420196400,v.w.x,vim,billy
1420207247,gg.thing,vlc,ezekiel
1420196426,a.b.c,win32notepad,jereboam
1420196411,aa.thing,win32notepad,tanaka
1420192800,filetext,emacs*nix,marcel
1420200060,aa.thing,vlc,methuselah
1420192840,s.t.u,vim,marcel
1420192843,b.log,win32notepad,marcel
1420196405,gefilterfish,win32notepad,billy
1420196499,hh.thing,win32notepad,billy
1420207212,b.txt,vlc,ezekiel
1420192830,gg.thing,vim,methuselah
1420200027,aa.thing,vlc,methuselah
1420192800,y.csv,emacs*nix,billy
1420207279,dd.thing,win32notepad,marcel
1420200000,v.w.x,emacs*nix,ezekiel
1420192843,c.txt,vlc,jereboam
1420207231,l.m.o,win32notepad,marcel
1420196446,c.txt,win32notepad,jereboam
1420200030,g.h.i,edlin,billy
1420192841,s.t.u,vim,marcel
1420207219,a.txt,win32notepad,marcel
1420192800,v.w.x,win32notepad,panthera
1420196456,hh.thing,vim,jereboam
1420196451,a.b.c,vlc,ezekiel
1420200080,g.h.i,win32notepad,tanaka
1420196415,textfile,edlin,methuselah
1420207282,y.csv,emacs*nix,marcel
1420192807,d.e.f,vlc,marcel
1420196400,cc.thing,win32notepad,tanaka
1420200065,y.z.z,edlin,billy
1420192814,gefilterfish,edlin,tanaka
1420192823,d.e.f,win32notepad,ezekiel
1420196400,c.txt,emacs*nix,billy
1420196409,a.txt,vlc,jereboam
1420192812,a.txt,vlc,tanaka
1420200044,ff.thing,edlin,billy
1420196400,gefilterfish,vim,billy
1420192892,j.k.l,edlin,tanaka
1420207260,ff.thing,edlin,ezekiel
1420196400,a.log,vlc,tanaka
1420192800,bb.thing,emacs*nix,billy
1420200082,varlog,vim,billy
1420200041,textfile,win32notepad,tanaka
1420196478,y.csv,vlc,ezekiel
1420200005,gefilterfish,vim,billy
1420196457,b.txt,emacs*nix,billy
1420192819,reggol,win32notepad,ezekiel
1420207229,c.txt,vlc,marcel
1420200036,aa.thing,vim,billy
1420196429,ee.thing,win32notepad,billy
1420192804,g.h.i,vlc,tanaka
1420192818,d.e.f,vim,marcel
1420192812,v.w.x,edlin,tanaka
1420207241,dd.thing,win32notepad,marcel
1420207200,a.b.c,edlin,ezekiel
1420207249,c.log,edlin,tanaka
1420207271,d.e.f,emacs*nix,marcel
1420196427,a.log,edlin,marcel
1420192800,bb.thing,vim,marcel
1420192882,c.txt,win32notepad,marcel
1420207242,ff.thing,emacs*nix,marcel
1420192838,p.q.r,edlin,ezekiel
1420207253,p.q.r,vim,tanaka
1420207255,logger,edlin,tanaka
1420196537,a.log,vlc,ezekiel
1420196414,d.e.f,emacs*nix,jereboam
1420192800,y.z.z,vim,methuselah
1420196400,b.txt,win32notepad,billy
1420192814,a.txt,emacs*nix,ezekiel
1420196403,d.e.f,emacs*nix,billy
1420200021,a.log,win32notepad,jereboam
1420200007,b.log,vim,billy
1420200000,d.e.f,vim,billy
1420196400,c.log,win32notepad,panthera
1420192827,b.txt,vlc,tanaka
1420196544,hh.thing,vlc,ezekiel
1420196484,reggol,emacs*nix,jereboam
1420207253,ff.thing,edlin,ezekiel
1420207233,reggol,vlc,ezekiel
1420192917,b.log,edlin,ezekiel
1420192874,p.q.r,win32notepad,ezekiel
1420196400,dd.thing,vim,jereboam
1420200000,a.b.c,emacs*nix,billy
1420192800,x.csv,win32notepad,marcel
1420192813,hh.thing,emacs*nix,billy
1420200000,filetext,win32notepad,tanaka
1420192880,s.t.u,win32notepad,ezekiel
1420207215,x.csv,vlc,marcel
1420207278,bb.thing,vlc,ezekiel
1420196419,a.log,vim,jereboam
1420207288,l.m.o,win32notepad,marcel
1420207260,textfile,win32notepad,marcel
1420192800,b.txt,win32notepad,ezekiel
1420207226,b.log,emacs*nix,marcel
1420196442,gefilterfish,emacs*nix,jereboam
1420196440,c.txt,win32notepad,jereboam
1420207312,a.log,vim,billy
1420200040,a.log,vlc,tanaka
1420200000,d.e.f,emacs*nix,billy
1420196472,ee.thing,edlin,marcel
1420192836,tlog1,emacs*nix,marcel
1420200086,d.e.f,vim,billy
1420196501,b.txt,vlc,ezekiel
1420207326,g.h.i,vim,billy
1420207265,y.csv,vlc,ezekiel
1420196415,x.csv,win32notepad,tanaka
1420207261,y.csv,vlc,ezekiel
1420196440,l.m.o,edlin,marcel
1420207229,c.log,vim,billy
1420192800,cc.thing,edlin,tanaka
1420200017,cc.thing,vlc,tanaka
1420196421,a.b.c,win32notepad,jereboam
1420200046,b.log,edlin,billy
1420200010,filetext,vim,billy
1420192881,textfile,vim,methuselah
1420200014,gefilterfish,vim,panthera
1420196400,v.w.x,emacs*nix,billy
1420192868,filetext,vlc,tanaka
1420207228,a.b.c,vlc,marcel
1420196465,b.txt,emacs*nix,billy
1420196417,c.txt,emacs*nix,jereboam
1420192800,l.m.o,vlc,tanaka
1420200015,hh.thing,edlin,billy
1420192805,logger,win32notepad,marcel
1420200009,ff.thing,edlin,ezekiel
1420192906,gg.thing,vim,marcel
1420196400,tlog1,edlin,jereboam
1420200041,y.z.z,edlin,billy
1420207296,x.csv,vlc,marcel
1420192831,ee.thing,win32notepad,panthera
1420192800,c.log,win32notepad,ezekiel
1420207200,p.q.r,vim,billy
1420200000,c.log,edlin,jereboam
1420192800,ff.thing,win32notepad,panthera
1420196403,ee.thing,vim,tanaka
1420196424,z.csv,edlin,jereboam
1420196430,a.txt,vlc,billy
1420207255,v.w.x,win32notepad,marcel
1420192839,aa.thing,emacs*nix,billy
1420200111,v.w.x,vim,panthera
1420192803,ff.thing,vlc,jereboam
1420207266,varlog,edlin,tanaka
1420207252,z.csv,win32notepad,marcel
1420192811,logger,win32notepad,ezekiel
1420196425,reggol,vim,billy
1420192800,aa.thing,win32notepad,panthera
1420192848,filetext,vim,methuselah
1420196442,gg.thing,vim,billy
1420200033,hh.thing,vlc,tanaka
1420196525,ff.thing,win32notepad,billy
1420200031,y.z.z,win32notepad,jereboam
1420207218,g.h.i,vim,billy
1420200109,b.log,vim,panthera
1420200015,z.csv,vlc,tanaka
1420196449,a.log,emacs*nix,billy
1420200004,g.h.i,win32notepad,jereboam
1420207200,x.csv,emacs*nix,marcel
1420207250,a.b.c,edlin,ezekiel
1420196465,logger,edlin,marcel
1420207297,g.h.i,vim,billy
1420207203,ee.thing,edlin,ezekiel
1420207206,gg.thing,edlin,ezekiel
1420196400,a.txt,vlc,jereboam
1420192843,varlog,win32notepad,ezekiel
1420207214,a.log,emacs*nix,marcel
1420207204,j.k.l,edlin,tanaka
1420207200,logger,vim,billy
1420200000,gg.thing,win32notepad,jereboam
1420196415,bb.thing,edlin,marcel
1420192823,c.log,edlin,tanaka
1420192804,d.e.f,vlc,jereboam
1420196521,ff.thing,win32notepad,billy
1420196400,ff.thing,win32notepad,billy
1420196413,a.log,vlc,ezekiel
1420207213,g.h.i,vim,billy
1420196400,y.csv,vim,billy
1420207241,y.csv,win32notepad,marcel
1420196430,s.t.u,emacs*nix,jereboam
1420196470,d.e.f,emacs*nix,billy
1420192838,a.txt,vim,marcel
1420200000,p.q.r,win32notepad,tanaka
1420196438,bb.thing,edlin,marcel
1420207208,filetext,win32notepad,marcel
1420196441,y.csv,vlc,ezekiel
1420207220,x.csv,vim,billy
1420196403,gg.thing,win32notepad,jereboam
1420192829,dd.thing,vim,methuselah
1420192805,varlog,edlin,tanaka
1420196400,p.q.r,edlin,marcel
1420192879,y.csv,vim,methuselah
1420207247,logger,edlin,tanaka
1420207209,filetext,edlin,tanaka
1420207251,p.q.r,vim,tanaka
1420207287,textfile,emacs*nix,marcel
1420200065,ff.thing,edlin,ezekiel
1420196418,filetext,vim,jereboam
1420192822,a.txt,vlc,tanaka
1420196400,gefilterfish,emacs*nix,billy
1420200120,y.csv,win32notepad,tanaka
1420192800,logger,win32notepad,ezekiel
1420207269,a.b.c,vlc,marcel
1420200022,l.m.o,vim,billy
1420196442,x.csv,vlc,ezekiel
1420207200,aa.thing,emacs*nix,marcel
1420200000,a.b.c,emacs*nix,panthera
1420192875,bb.thing,vim,marcel
1420207249,gefilterfish,edlin,ezekiel
1420192818,v.w.x,win32notepad,panthera
1420192905,p.q.r,edlin,ezekiel
1420200000,bb.thing,vim,panthera
1420200042,a.b.c,win32notepad,jereboam
1420207259,varlog,vlc,ezekiel
1420192881,s.t.u,win32notepad,marcel
1420192910,b.log,win32notepad,marcel
1420196415,b.txt,vim,billy
1420192801,reggol,win32notepad,ezekiel
1420200048,c.log,edlin,ezekiel
1420196407,ff.thing,vim,tanaka
1420207271,b.log,win32notepad,marcel
1420192806,j.k.l,vim,methuselah
1420200000,tlog1,emacs*nix,ezekiel
1420196432,logger,edlin,marcel
1420196493,x.csv,vlc,ezekiel
1420207213,dd.thing,win32notepad,marcel
1420196479,ff.thing,emacs*nix,billy
1420192918,s.t.u,vlc,tanaka
1420192834,bb.thing,vim,marcel
1420192868,aa.thing,vlc,tanaka
1420200051,bb.thing,vim,billy
1420192858,varlog,edlin,tanaka
1420192926,j.k.l,edlin,tanaka
1420207200,textfile,edlin,tanaka
1420207244,ff.thing,vim,billy
1420196407,d.e.f,edlin,marcel
1420192881,gefilterfish,edlin,tanaka
1420207261,a.b.c,emacs*nix,marcel
1420192845,aa.thing,vlc,tanaka
1420192830,hh.thing,edlin,ezekiel
1420207301,logger,vim,billy
1420200000,hh.thing,vlc,tanaka
1420196476,l.m.o,emacs*nix,billy
1420207247,cc.thing,vim,tanaka
1420196417,logger,win32notepad,jereboam
1420192837,gg.thing,vlc,tanaka
1420207240,l.m.o,vlc,ezekiel
1420192856,b.log,win32notepad,marcel
1420192892,filetext,vim,methuselah
1420192877,logger,vlc,jereboam
1420192832,a.log,vim,marcel
1420192800,z.csv,vlc,tanaka
1420192893,varlog,win32notepad,marcel
1420196404,b.txt,vlc,jereboam
1420200023,ff.thing,edlin,ezekiel
1420192864,filetext,edlin,ezekiel
1420192942,tlog1,edlin,ezekiel
1420196400,varlog,vim,tanaka
1420200009,y.z.z,edlin,billy
1420200003,z.csv,win32notepad,jereboam
1420196400,dd.thing,edlin,jereboam
1420192828,dd.thing,emacs*nix,marcel
1420207227,bb.thing,vlc,ezekiel
1420200072,b.log,vim,billy
1420207226,a.txt,win32notepad,marcel
1420192916,d.e.f,edlin,tanaka
1420192840,y.z.z,win32notepad,marcel
1420196433,l.m.o,win32notepad,jereboam
1420200011,y.csv,win32notepad,tanaka
1420192867,varlog,edlin,ezekiel
1420200000,v.w.x,vlc,marcel
1420196428,filetext,vim,jereboam
1420192865,c.log,win32notepad,ezekiel
1420192885,b.log,win32notepad,marcel
1420196409,s.t.u,edlin,jereboam
1420192808,tlog1,win32notepad,ezekiel
1420207200,j.k.l,vim,tanaka
1420192800,varlog,emacs*nix,billy
1420200063,y.csv,edlin,ezekiel
1420207229,textfile,edlin,tanaka
1420192838,s.t.u,win32notepad,marcel
1420196400,gg.thing,vim,billy
1420196480,ff.thing,win32notepad,jereboam
1420196473,gefilterfish,win32notepad,billy
1420196404,a.txt,vim,billy
1420196425,bb.thing,emacs*nix,billy
1420207201,ff.thing,vim,tanaka
1420196426,reggol,vim,billy
1420192867,varlog,vlc,tanaka
1420192800,z.csv,vim,methuselah
1420192843,s.t.u,emacs*nix,marcel
1420200064,gefilterfish,vim,billy
1420196400,c.log,emacs*nix,ezekiel
1420200012,cc.thing,vim,panthera
1420192818,logger,vlc,jereboam
1420200079,v.w.x,win32notepad,tanaka
1420192824,varlog,win32notepad,marcel
1420196421,a.txt,win32notepad,billy
1420192800,a.txt,vlc,tanaka
1420207230,p.q.r,emacs*nix,marcel
1420192800,v.w.x,emacs*nix,billy
1420207259,a.b.c,emacs*nix,marcel
1420192842,bb.thing,vim,marcel
1420196524,b.txt,win32notepad,billy
1420192844,x.csv,win32notepad,marcel
1420200000,b.log,vim,billy
1420192899,b.log,win32notepad,marcel
1420192891,bb.thing,vim,marcel
1420192840,aa.thing,vlc,jereboam
1420192824,ee.thing,win32notepad,ezekiel
1420192848,a.b.c,emacs*nix,marcel
1420196445,z.csv,edlin,marcel
1420196400,logger,edlin,methuselah
1420192882,varlog,edlin,ezekiel
1420192871,j.k.l,vim,methuselah
1420207200,aa.thing,emacs*nix,marcel
1420196405,v.w.x,emacs*nix,billy
1420192820,j.k.l,emacs*nix,marcel
1420192849,p.q.r,edlin,ezekiel
1420200000,a.b.c,win32notepad,jereboam
1420200028,l.m.o,vim,panthera
1420192854,aa.thing,win32notepad,ezekiel
1420196400,a.b.c,vim,billy
1420192857,logger,win32notepad,ezekiel
1420196422,tlog1,edlin,jereboam
1420207254,c.log,vim,billy
1420196455,s.t.u,emacs*nix,jereboam
1420192802,y.z.z,vlc,marcel
1420196461,b.log,emacs*nix,jereboam
1420200077,cc.thing,vlc,tanaka
1420207258,z.csv,vlc,marcel
1420196446,a.log,emacs*nix,billy
1420207237,v.w.x,win32notepad,marcel
1420196412,gg.thing,edlin,marcel
1420200007,a.log,edlin,billy
1420196478,logger,win32notepad,jereboam
1420192848,varlog,edlin,tanaka
1420196473,a.txt,edlin,marcel
1420207273,varlog,vlc,ezekiel
1420207233,s.t.u,vlc,marcel
1420196478,dd.thing,emacs*nix,jereboam
1420200077,l.m.o,edlin,ezekiel
1420196401,gefilterfish,vlc,ezekiel
1420207265,a.txt,win32notepad,marcel
1420192809,j.k.l,emacs*nix,ezekiel
1420196400,x.csv,win32notepad,tanaka
1420207282,filetext,vlc,marcel
1420192892,logger,vim,marcel
1420207263,j.k.l,edlin,tanaka
1420200000,b.txt,win32notepad,jereboam
1420192800,logger,vlc,jereboam
1420200000,b.log,emacs*nix,billy
1420196400,y.z.z,win32notepad,panthera
1420207237,bb.thing,vlc,ezekiel
1420196514,v.w.x,win32notepad,billy
1420192915,tlog1,edlin,tanaka
1420200121,tlog1,win32notepad,tanaka
1420207250,a.log,vim,tanaka
1420200000,aa.thing,emacs*nix,panthera
1420192800,v.w.x,emacs*nix,marcel
1420196406,textfile,emacs*nix,jereboam
1420207210,varlog,emacs*nix,marcel
1420200004,hh.thing,emacs*nix,panthera
1420200074,cc.thing,edlin,ezekiel
1420200018,hh.thing,edlin,billy
1420196401,s.t.u,win32notepad,panthera
1420196400,g.h.i,emacs*nix,jereboam
1420192888,textfile,vim,marcel
1420196400,tlog1,vlc,jereboam
1420200000,b.log,edlin,jereboam
1420207220,c.log,vlc,ezekiel
1420207248,filetext,edlin,ezekiel
1420196426,z.csv,vlc,billy
1420192819,d.e.f,emacs*nix,marcel
1420200042,d.e.f,vlc,methuselah
1420196411,bb.thing,win32notepad,jereboam
1420207282,c.log,vim,billy
1420196412,c.log,vlc,ezekiel
1420207229,l.m.o,emacs*nix,marcel
1420200008,v.w.x,vim,panthera
1420207225,a.b.c,edlin,ezekiel
1420192855,j.k.l,win32notepad,marcel
1420196414,a.log,emacs*nix,billy
1420207215,a.txt,vim,tanaka
1420196459,g.h.i,win32notepad,billy
1420196400,p.q.r,win32notepad,panthera
1420192930,a.txt,edlin,tanaka
1420196400,y.csv,emacs*nix,billy
1420192826,ee.thing,vlc,jereboam
1420192853,a.b.c,edlin,ezekiel
1420196400,a.b.c,win32notepad,panthera
1420196492,tlog1,vlc,ezekiel
1420196400,z.csv,win32notepad,panthera
1420207284,aa.thing,win32notepad,marcel
1420192928,a.txt,edlin,tanaka
1420196476,a.log,edlin,marcel
1420207205,a.log,vim,tanaka
1420200000,d.e.f,vlc,methuselah
1420196414,x.csv,win32notepad,tanaka
1420207201,reggol,vlc,marcel
1420192916,dd.thing,vim,marcel
1420196530,a.b.c,vlc,ezekiel
1420207234,varlog,vlc,ezekiel
1420200038,dd.thing,vim,panthera
1420192844,aa.thing,win32notepad,ezekiel
1420192834,ff.thing,vim,methuselah
1420196406,p.q.r,win32notepad,billy
1420196430,y.csv,vlc,ezekiel
1420192883,s.t.u,win32notepad,marcel
1420192885,z.csv,win32notepad,ezekiel
1420192822,y.csv,vim,methuselah
1420192800,aa.thing,vlc,marcel
1420192836,textfile,win32notepad,ezekiel
1420207223,a.txt,win32notepad,marcel
1420196425,ee.thing,win32notepad,jereboam
1420196419,g.h.i,emacs*nix,jereboam
1420192890,s.t.u,vim,methuselah
1420207200,tlog1,win32notepad,marcel
1420196498,bb.thing,win32notepad,billy
1420196427,g.h.i,edlin,jereboam
1420196402,a.log,win32notepad,billy
1420207207,logger,vlc,marcel
1420207228,aa.thing,edlin,tanaka
1420207220,x.csv,vlc,marcel
1420192823,g.h.i,emacs*nix,billy
1420200045,logger,vlc,methuselah
1420196455,x.csv,vlc,ezekiel
1420200024,ff.thing,edlin,billy
1420192839,filetext,win32notepad,marcel
1420196406,y.z.z,vim,billy
1420196400,a.txt,emacs*nix,billy
1420207317,p.q.r,vim,billy
1420200011,dd.thing,vim,panthera
1420200000,aa.thing,emacs*nix,ezekiel
1420196420,dd.thing,emacs*nix,jereboam
1420196400,y.z.z,emacs*nix,billy
1420207206,p.q.r,vim,tanaka
1420192802,b.log,edlin,tanaka
1420192844,reggol,emacs*nix,marcel
1420196421,a.b.c,vlc,jereboam
1420196431,filetext,vim,jereboam
1420207244,logger,edlin,tanaka
1420196418,tlog1,edlin,methuselah
1420207270,logger,win32notepad,marcel
1420196412,dd.thing,edlin,marcel
1420192807,d.e.f,win32notepad,ezekiel
1420192830,dd.thing,win32notepad,ezekiel
1420192880,bb.thing,vim,marcel
1420192903,b.log,edlin,tanaka
1420192884,b.log,win32notepad,marcel
1420192833,y.z.z,edlin,ezekiel
